ID_Transacao,Data_Lancamento,Data_Prevista,Data_Liquidacao,Valor_Previsto,Valor_Realizado,Status,Tipo_Lancamento,ID_Conta,ID_Fornecedor,Descricao,Canal,Saldo,Dias_em_Aberto,Dias_Divergencia,Faixa_Aging,Faixa_Aging_Div,Criticidade,Criticidade_Div,Ordem_Aging,Ordem_Aging_Div
TRX-02842,2025-04-09,2025-04-24,2025-04-26,42340.40,42340.40,Conciliado,Pagamento,CT-008,FN-006,Ref. NF-3240,Boleto,0.00,,,,,,,,
TRX-01322,2024-08-24,2024-09-05,2024-09-09,40743.36,36344.43,Divergente,Pagamento,CT-002,FN-001,Ref. NF-4220,Ted,4398.93,,264,,181 a 360 dias,,Muito Crítico,,6
TRX-02898,2024-06-26,2024-07-03,2024-07-06,29653.19,29653.19,Conciliado,Recebimento,CT-005,FN-004,Ref. NF-4997,Boleto,0.00,,,,,,,,
TRX-02180,2024-05-09,2024-05-14,2024-05-15,41808.66,41808.66,Conciliado,Pagamento,CT-007,FN-001,Ref. NF-6632,Boleto,0.00,,,,,,,,
TRX-01372,2024-05-03,2024-05-14,2024-05-17,25868.37,25868.37,Conciliado,Pagamento,CT-008,FN-009,Ref. NF-3539,Pix,0.00,,,,,,,,
TRX-01590,2024-04-20,2024-04-21,2024-04-21,20268.14,20268.14,Conciliado,Pagamento,CT-003,FN-009,Ref. NF-4873,Débito,0.00,,,,,,,,
TRX-02942,2025-01-26,2025-01-28,2025-01-29,13145.65,13145.65,Conciliado,Recebimento,CT-006,FN-006,Ref. NF-3912,Ted,0.00,,,,,,,,
TRX-01027,2025-01-28,2025-02-01,2025-02-05,17396.70,15275.88,Divergente,Pagamento,CT-001,FN-003,Ref. NF-3508,Boleto,2120.82,,115,,91 a 120 dias,,Alto,,4
TRX-00872,2024-08-05,2024-08-14,2024-08-17,10532.00,10532.00,Conciliado,Pagamento,CT-005,FN-008,Ref. NF-7657,Pix,0.00,,,,,,,,
TRX-01820,2024-09-15,2024-09-20,2024-09-23,10665.47,10665.47,Conciliado,Estorno,CT-008,FN-007,Ref. NF-7539,Débito,0.00,,,,,,,,
TRX-02039,2024-02-24,2024-03-03,2024-03-06,28103.75,28103.75,Conciliado,Pagamento,CT-003,FN-006,Ref. NF-2741,Ted,0.00,,,,,,,,
TRX-01983,2024-04-02,2024-04-05,2024-04-06,10935.62,10935.62,Conciliado,Pagamento,CT-007,FN-010,Ref. NF-9167,Ted,0.00,,,,,,,,
TRX-01833,2024-07-20,2024-07-29,2024-07-31,41578.39,41578.39,Conciliado,Pagamento,CT-003,FN-010,Ref. NF-4715,Ted,0.00,,,,,,,,
TRX-01529,2024-09-27,2024-10-05,2024-10-07,24903.91,24903.91,Conciliado,Pagamento,CT-007,FN-008,Ref. NF-9818,Boleto,0.00,,,,,,,,
TRX-01898,2024-02-22,2024-03-03,2024-03-03,4321.46,4321.46,Conciliado,Pagamento,CT-004,FN-005,Ref. NF-8692,Ted,0.00,,,,,,,,
TRX-02829,2025-04-14,2025-04-25,2025-04-26,40731.97,40731.97,Conciliado,Pagamento,CT-006,FN-008,Ref. NF-9243,Ted,0.00,,,,,,,,
TRX-00951,2024-08-18,2024-08-23,2024-08-25,780.79,780.79,Conciliado,Estorno,CT-007,FN-007,Ref. NF-8485,Boleto,0.00,,,,,,,,
TRX-01342,2024-10-23,2024-11-05,2024-11-08,27562.24,25490.86,Divergente,Recebimento,CT-005,FN-009,Ref. NF-1673,Ted,2071.38,,204,,181 a 360 dias,,Muito Crítico,,6
TRX-00963,2025-01-29,2025-02-12,2025-02-12,38763.10,38763.10,Conciliado,Estorno,CT-003,FN-004,Ref. NF-2134,Boleto,0.00,,,,,,,,
TRX-00843,2024-08-28,2024-09-02,2024-09-03,14898.20,14898.20,Conciliado,Pagamento,CT-006,FN-001,Ref. NF-9326,Pix,0.00,,,,,,,,
TRX-01049,2025-02-16,2025-02-27,2025-02-28,40632.38,40632.38,Conciliado,Estorno,CT-002,FN-001,Ref. NF-4882,Boleto,0.00,,,,,,,,
TRX-00890,2025-04-16,2025-04-17,2025-04-17,20215.55,20215.55,Conciliado,Pagamento,CT-005,FN-008,Ref. NF-8713,Ted,0.00,,,,,,,,
TRX-00738,2024-03-25,2024-03-26,2024-03-26,5865.84,5865.84,Conciliado,Recebimento,CT-004,FN-005,Ref. NF-2744,Boleto,0.00,,,,,,,,
TRX-00262,2024-05-25,2024-05-26,2024-05-27,39101.59,39101.59,Conciliado,Pagamento,CT-003,FN-010,Ref. NF-1328,Boleto,0.00,,,,,,,,
TRX-01360,2024-02-17,2024-02-23,2024-02-26,802.90,802.90,Conciliado,Pagamento,CT-007,FN-001,Ref. NF-8883,Débito,0.00,,,,,,,,
TRX-00637,2025-02-24,2025-03-01,2025-03-02,5475.50,5475.50,Conciliado,Pagamento,CT-001,FN-010,Ref. NF-5476,Pix,0.00,,,,,,,,
TRX-02720,2024-11-16,2024-11-25,2024-11-27,35183.06,35183.06,Conciliado,Recebimento,CT-006,FN-009,Ref. NF-6550,Boleto,0.00,,,,,,,,
TRX-02402,2025-01-15,2025-01-20,2025-01-20,31200.20,31200.20,Conciliado,Pagamento,CT-002,FN-004,Ref. NF-9509,Boleto,0.00,,,,,,,,
TRX-00510,2024-11-14,2024-11-24,2024-11-26,10495.62,10495.62,Conciliado,Pagamento,CT-008,FN-008,Ref. NF-1289,Pix,0.00,,,,,,,,
TRX-01871,2024-03-08,2024-03-10,2024-03-12,38526.58,38526.58,Conciliado,Recebimento,CT-004,FN-010,Ref. NF-3694,Ted,0.00,,,,,,,,
TRX-02750,2024-06-26,2024-07-04,,46904.24,,Pendente,Pagamento,CT-006,FN-002,Ref. NF-8475,Débito,46904.24,331,,181 a 360 dias,,Muito Crítico,,6,
TRX-01415,2025-03-17,2025-03-21,,23194.58,,Pendente,Pagamento,CT-007,FN-008,Ref. NF-4571,Pix,23194.58,71,,61 a 90 dias,,Elevado,,3,
TRX-00184,2024-10-19,2024-10-28,2024-10-31,13811.49,13811.49,Conciliado,Recebimento,CT-003,FN-003,Ref. NF-2260,Pix,0.00,,,,,,,,
TRX-00813,2024-08-27,2024-09-11,2024-09-14,18208.51,18208.51,Conciliado,Pagamento,CT-001,FN-003,Ref. NF-3480,Débito,0.00,,,,,,,,
TRX-02115,2025-01-10,2025-01-15,2025-01-18,7754.69,7754.69,Conciliado,Estorno,CT-008,FN-006,Ref. NF-6402,Boleto,0.00,,,,,,,,
TRX-01219,2025-01-13,2025-01-14,2025-01-18,47448.04,45101.52,Divergente,Pagamento,CT-003,FN-009,Ref. NF-7548,Ted,2346.52,,133,,121 a 180 dias,,Crítico,,5
TRX-02537,2024-08-19,2024-08-30,2024-09-02,46264.00,46264.00,Conciliado,Pagamento,CT-004,FN-005,Ref. NF-5057,Boleto,0.00,,,,,,,,
TRX-00527,2025-04-23,2025-04-30,2025-04-30,11098.38,11098.38,Conciliado,Pagamento,CT-002,FN-003,Ref. NF-2850,Ted,0.00,,,,,,,,
TRX-01432,2024-04-24,2024-04-27,,4938.11,,Pendente,Pagamento,CT-003,FN-010,Ref. NF-5891,Pix,4938.11,399,,+360 dias,,Máximo,,7,
TRX-01735,2024-10-28,2024-11-12,,37699.03,,Pendente,Pagamento,CT-004,FN-006,Ref. NF-8602,Débito,37699.03,200,,181 a 360 dias,,Muito Crítico,,6,
TRX-02879,2024-11-24,2024-12-06,2024-12-08,19883.85,19883.85,Conciliado,Recebimento,CT-008,FN-006,Ref. NF-5881,Boleto,0.00,,,,,,,,
TRX-02414,2024-01-17,2024-01-26,,40274.65,,Pendente,Pagamento,CT-004,FN-007,Ref. NF-9645,Pix,40274.65,491,,+360 dias,,Máximo,,7,
TRX-01201,2025-02-11,2025-02-18,2025-02-20,29352.52,29352.52,Conciliado,Pagamento,CT-002,FN-009,Ref. NF-3691,Boleto,0.00,,,,,,,,
TRX-02626,2025-01-06,2025-01-14,2025-01-16,4171.12,4171.12,Conciliado,Recebimento,CT-005,FN-004,Ref. NF-2253,Pix,0.00,,,,,,,,
TRX-02670,2024-04-12,2024-04-14,2024-04-17,48022.12,48022.12,Conciliado,Pagamento,CT-006,FN-006,Ref. NF-3095,Ted,0.00,,,,,,,,
TRX-00715,2024-04-15,2024-04-18,,34987.73,,Pendente,Pagamento,CT-004,FN-010,Ref. NF-9602,Pix,34987.73,408,,+360 dias,,Máximo,,7,
TRX-00642,2024-02-03,2024-02-14,2024-02-17,3832.90,3832.90,Conciliado,Estorno,CT-006,FN-001,Ref. NF-9784,Ted,0.00,,,,,,,,
TRX-01118,2024-10-02,2024-10-08,2024-10-08,6659.25,6659.25,Conciliado,Pagamento,CT-002,FN-005,Ref. NF-5174,Pix,0.00,,,,,,,,
TRX-00752,2024-03-25,2024-03-29,2024-04-01,27007.56,26407.01,Divergente,Recebimento,CT-008,FN-008,Ref. NF-4253,Boleto,600.55,,425,,+360 dias,,Máximo,,7
TRX-01982,2024-06-23,2024-07-04,2024-07-07,24923.68,24923.68,Conciliado,Pagamento,CT-007,FN-001,Ref. NF-3445,Pix,0.00,,,,,,,,
TRX-02109,2025-01-24,2025-02-05,2025-02-05,28225.91,28225.91,Conciliado,Estorno,CT-006,FN-004,Ref. NF-5253,Ted,0.00,,,,,,,,
TRX-02779,2024-07-22,2024-07-29,2024-08-01,7624.13,7624.13,Conciliado,Pagamento,CT-002,FN-005,Ref. NF-8973,Pix,0.00,,,,,,,,
TRX-02586,2024-06-30,2024-07-04,2024-07-08,3541.86,3134.58,Divergente,Pagamento,CT-003,FN-001,Ref. NF-3249,Ted,407.28,,327,,181 a 360 dias,,Muito Crítico,,6
TRX-01087,2024-10-22,2024-11-06,2024-11-08,36084.11,36084.11,Conciliado,Pagamento,CT-005,FN-005,Ref. NF-8339,Pix,0.00,,,,,,,,
TRX-02888,2024-03-18,2024-03-23,2024-03-24,18099.23,18099.23,Conciliado,Estorno,CT-002,FN-009,Ref. NF-1065,Ted,0.00,,,,,,,,
TRX-00033,2024-05-26,2024-05-30,2024-05-31,22368.41,22368.41,Conciliado,Estorno,CT-006,FN-008,Ref. NF-6491,Boleto,0.00,,,,,,,,
TRX-02095,2025-03-10,2025-03-11,2025-03-14,9895.56,9895.56,Conciliado,Pagamento,CT-004,FN-001,Ref. NF-2635,Pix,0.00,,,,,,,,
TRX-00058,2024-08-05,2024-08-07,2024-08-09,41418.24,41418.24,Conciliado,Pagamento,CT-003,FN-005,Ref. NF-5982,Débito,0.00,,,,,,,,
TRX-02744,2024-06-17,2024-07-02,2024-07-05,18505.96,18505.96,Conciliado,Pagamento,CT-002,FN-008,Ref. NF-9212,Boleto,0.00,,,,,,,,
TRX-00403,2024-12-20,2024-12-31,2025-01-03,35458.22,35458.22,Conciliado,Pagamento,CT-002,FN-002,Ref. NF-3619,Pix,0.00,,,,,,,,
TRX-02773,2024-10-09,2024-10-16,2024-10-18,33074.47,33074.47,Conciliado,Recebimento,CT-003,FN-009,Ref. NF-4548,Pix,0.00,,,,,,,,
TRX-01629,2024-07-26,2024-08-02,2024-08-04,40919.65,40919.65,Conciliado,Pagamento,CT-006,FN-002,Ref. NF-5570,Ted,0.00,,,,,,,,
TRX-02315,2024-01-07,2024-01-11,2024-01-12,47719.80,47719.80,Conciliado,Recebimento,CT-006,FN-003,Ref. NF-3264,Ted,0.00,,,,,,,,
TRX-00176,2024-07-26,2024-08-03,2024-08-06,32859.92,32859.92,Conciliado,Pagamento,CT-005,FN-002,Ref. NF-1919,Ted,0.00,,,,,,,,
TRX-02387,2024-02-15,2024-02-18,2024-02-19,20628.50,18123.22,Divergente,Pagamento,CT-006,FN-005,Ref. NF-4821,Ted,2505.28,,467,,+360 dias,,Máximo,,7
TRX-01038,2024-11-24,2024-12-01,2024-12-03,23694.70,23694.70,Conciliado,Pagamento,CT-007,FN-006,Ref. NF-9693,Ted,0.00,,,,,,,,
TRX-00442,2024-10-31,2024-11-15,2024-11-17,12278.40,12278.40,Conciliado,Recebimento,CT-007,FN-007,Ref. NF-2900,Pix,0.00,,,,,,,,
TRX-01394,2024-08-02,2024-08-04,2024-08-04,24332.78,24332.78,Conciliado,Estorno,CT-006,FN-001,Ref. NF-1016,Boleto,0.00,,,,,,,,
TRX-02401,2024-08-27,2024-09-02,2024-09-03,7535.96,7535.96,Conciliado,Estorno,CT-008,FN-003,Ref. NF-6532,Pix,0.00,,,,,,,,
TRX-01325,2025-03-31,2025-04-07,,29464.79,,Pendente,Pagamento,CT-002,FN-006,Ref. NF-1310,Boleto,29464.79,54,,31 a 60 dias,,Atenção,,2,
TRX-02001,2024-08-05,2024-08-15,2024-08-16,1498.79,1365.42,Divergente,Pagamento,CT-007,FN-004,Ref. NF-6498,Ted,133.37,,288,,181 a 360 dias,,Muito Crítico,,6
TRX-01319,2024-05-08,2024-05-16,2024-05-16,21992.15,21992.15,Conciliado,Pagamento,CT-005,FN-008,Ref. NF-7759,Pix,0.00,,,,,,,,
TRX-02804,2024-03-28,2024-03-29,2024-03-29,10831.43,10831.43,Conciliado,Pagamento,CT-008,FN-006,Ref. NF-9550,Ted,0.00,,,,,,,,
TRX-01310,2025-01-24,2025-02-01,2025-02-01,15033.81,15033.81,Conciliado,Pagamento,CT-004,FN-001,Ref. NF-5939,Ted,0.00,,,,,,,,
TRX-00747,2024-12-24,2025-01-07,2025-01-08,14887.70,14887.70,Conciliado,Pagamento,CT-003,FN-002,Ref. NF-2531,Débito,0.00,,,,,,,,
TRX-01619,2025-04-29,2025-05-08,2025-05-11,22043.70,19915.53,Divergente,Pagamento,CT-008,FN-007,Ref. NF-3911,Boleto,2128.17,,20,,0 a 30 dias,,Normal,,1
TRX-00237,2024-11-01,2024-11-05,2024-11-06,26706.90,23627.59,Divergente,Pagamento,CT-001,FN-008,Ref. NF-1916,Pix,3079.31,,206,,181 a 360 dias,,Muito Crítico,,6
TRX-02442,2024-12-15,2024-12-17,2024-12-18,14406.07,14406.07,Conciliado,Estorno,CT-004,FN-009,Ref. NF-9969,Débito,0.00,,,,,,,,
TRX-01705,2024-10-04,2024-10-17,2024-10-18,44856.82,44856.82,Conciliado,Pagamento,CT-007,FN-005,Ref. NF-2100,Débito,0.00,,,,,,,,
TRX-01671,2024-05-12,2024-05-21,2024-05-22,44988.24,44988.24,Conciliado,Estorno,CT-004,FN-003,Ref. NF-6857,Pix,0.00,,,,,,,,
TRX-02067,2024-09-21,2024-10-02,2024-10-04,43042.84,43042.84,Conciliado,Estorno,CT-004,FN-007,Ref. NF-2385,Ted,0.00,,,,,,,,
TRX-02986,2024-10-28,2024-11-04,2024-11-04,7948.22,7948.22,Conciliado,Pagamento,CT-007,FN-010,Ref. NF-6666,Pix,0.00,,,,,,,,
TRX-01047,2025-01-11,2025-01-21,2025-01-23,45274.47,45274.47,Conciliado,Pagamento,CT-007,FN-004,Ref. NF-9398,Pix,0.00,,,,,,,,
TRX-02893,2024-12-28,2025-01-12,2025-01-14,37368.31,37368.31,Conciliado,Pagamento,CT-006,FN-007,Ref. NF-4084,Pix,0.00,,,,,,,,
TRX-00124,2025-02-14,2025-02-26,2025-02-28,34065.40,34065.40,Conciliado,Pagamento,CT-003,FN-010,Ref. NF-1530,Pix,0.00,,,,,,,,
TRX-00096,2024-06-25,2024-07-02,2024-07-02,33523.06,33523.06,Conciliado,Pagamento,CT-008,FN-009,Ref. NF-4460,Pix,0.00,,,,,,,,
TRX-00506,2025-03-13,2025-03-20,2025-03-23,9375.22,9375.22,Conciliado,Pagamento,CT-008,FN-006,Ref. NF-2392,Ted,0.00,,,,,,,,
TRX-02772,2025-04-05,2025-04-06,2025-04-09,25966.71,25966.71,Conciliado,Pagamento,CT-003,FN-006,Ref. NF-7056,Boleto,0.00,,,,,,,,
TRX-02254,2025-04-21,2025-04-26,2025-04-29,14884.36,14884.36,Conciliado,Pagamento,CT-005,FN-008,Ref. NF-9500,Pix,0.00,,,,,,,,
TRX-00181,2024-02-13,2024-02-26,,13764.62,,Pendente,Pagamento,CT-002,FN-002,Ref. NF-6188,Ted,13764.62,460,,+360 dias,,Máximo,,7,
TRX-00084,2024-10-27,2024-10-31,2024-11-02,640.36,640.36,Conciliado,Pagamento,CT-003,FN-010,Ref. NF-1422,Ted,0.00,,,,,,,,
TRX-02752,2024-12-29,2025-01-13,2025-01-16,23466.78,23466.78,Conciliado,Recebimento,CT-005,FN-002,Ref. NF-2816,Débito,0.00,,,,,,,,
TRX-00630,2024-07-18,2024-08-02,2024-08-04,21893.93,21893.93,Conciliado,Pagamento,CT-004,FN-005,Ref. NF-8519,Ted,0.00,,,,,,,,
TRX-02588,2025-03-26,2025-04-09,2025-04-10,4835.74,4835.74,Conciliado,Pagamento,CT-001,FN-009,Ref. NF-8795,Débito,0.00,,,,,,,,
TRX-02569,2024-04-14,2024-04-20,2024-04-22,3171.44,3171.44,Conciliado,Recebimento,CT-007,FN-009,Ref. NF-2501,Débito,0.00,,,,,,,,
TRX-02270,2024-01-25,2024-02-05,2024-02-10,26777.36,25957.37,Divergente,Estorno,CT-003,FN-004,Ref. NF-4572,Débito,819.99,,476,,+360 dias,,Máximo,,7
TRX-01961,2024-12-08,2024-12-13,2024-12-14,45966.44,45966.44,Conciliado,Pagamento,CT-008,FN-009,Ref. NF-4062,Débito,0.00,,,,,,,,
TRX-00352,2024-05-18,2024-06-02,2024-06-04,8782.25,8782.25,Conciliado,Pagamento,CT-008,FN-007,Ref. NF-2311,Débito,0.00,,,,,,,,
TRX-02336,2024-11-21,2024-11-23,2024-11-28,44065.81,41680.07,Divergente,Recebimento,CT-004,FN-002,Ref. NF-5424,Pix,2385.74,,184,,181 a 360 dias,,Muito Crítico,,6
TRX-01904,2024-06-11,2024-06-14,2024-06-14,21203.61,21203.61,Conciliado,Recebimento,CT-002,FN-004,Ref. NF-1335,Débito,0.00,,,,,,,,
TRX-02022,2024-07-31,2024-08-13,2024-08-16,18041.58,18041.58,Conciliado,Recebimento,CT-004,FN-010,Ref. NF-7099,Pix,0.00,,,,,,,,
TRX-02549,2024-10-09,2024-10-18,2024-10-20,10395.20,10395.20,Conciliado,Estorno,CT-004,FN-001,Ref. NF-6607,Boleto,0.00,,,,,,,,
TRX-02305,2024-03-07,2024-03-18,2024-03-18,34499.53,34499.53,Conciliado,Estorno,CT-004,FN-001,Ref. NF-8850,Débito,0.00,,,,,,,,
TRX-01197,2024-07-01,2024-07-09,2024-07-09,11765.10,11765.10,Conciliado,Estorno,CT-006,FN-008,Ref. NF-7729,Ted,0.00,,,,,,,,
TRX-01447,2024-11-29,2024-12-08,2024-12-09,40920.61,40920.61,Conciliado,Pagamento,CT-003,FN-007,Ref. NF-7760,Ted,0.00,,,,,,,,
TRX-01553,2025-01-30,2025-02-02,2025-02-04,41746.71,41746.71,Conciliado,Recebimento,CT-005,FN-002,Ref. NF-8527,Ted,0.00,,,,,,,,
TRX-02390,2024-02-12,2024-02-16,2024-02-16,43035.23,43035.23,Conciliado,Pagamento,CT-005,FN-010,Ref. NF-2150,Pix,0.00,,,,,,,,
TRX-02070,2025-01-17,2025-01-24,2025-01-27,10958.60,10958.60,Conciliado,Pagamento,CT-005,FN-005,Ref. NF-4811,Ted,0.00,,,,,,,,
TRX-00806,2024-01-28,2024-02-10,2024-02-10,23408.99,23408.99,Conciliado,Pagamento,CT-007,FN-001,Ref. NF-2753,Boleto,0.00,,,,,,,,
TRX-01643,2024-09-14,2024-09-16,2024-09-16,45687.30,45687.30,Conciliado,Pagamento,CT-001,FN-005,Ref. NF-3414,Ted,0.00,,,,,,,,
TRX-00564,2024-03-30,2024-04-13,2024-04-16,21815.71,21815.71,Conciliado,Pagamento,CT-002,FN-006,Ref. NF-6820,Débito,0.00,,,,,,,,
TRX-01731,2025-03-06,2025-03-21,2025-03-22,17937.77,17937.77,Conciliado,Estorno,CT-003,FN-002,Ref. NF-7554,Débito,0.00,,,,,,,,
TRX-02339,2024-04-25,2024-04-29,2024-05-02,30056.58,30056.58,Conciliado,Estorno,CT-006,FN-008,Ref. NF-2103,Boleto,0.00,,,,,,,,
TRX-01997,2024-05-29,2024-06-04,2024-06-05,40010.22,40010.22,Conciliado,Pagamento,CT-007,FN-001,Ref. NF-5987,Pix,0.00,,,,,,,,
TRX-02025,2024-02-06,2024-02-19,2024-02-20,9118.73,9118.73,Conciliado,Recebimento,CT-002,FN-005,Ref. NF-9714,Débito,0.00,,,,,,,,
TRX-00876,2024-05-09,2024-05-16,2024-05-18,16411.43,16411.43,Conciliado,Pagamento,CT-003,FN-001,Ref. NF-9007,Ted,0.00,,,,,,,,
TRX-01887,2025-04-02,2025-04-04,2025-04-09,24584.66,22765.21,Divergente,Pagamento,CT-006,FN-005,Ref. NF-9613,Pix,1819.45,,52,,31 a 60 dias,,Atenção,,2
TRX-01151,2024-08-11,2024-08-18,2024-08-19,48928.75,48928.75,Conciliado,Pagamento,CT-007,FN-008,Ref. NF-7493,Boleto,0.00,,,,,,,,
TRX-02535,2024-05-06,2024-05-13,2024-05-13,40665.41,40665.41,Conciliado,Pagamento,CT-001,FN-005,Ref. NF-2431,Boleto,0.00,,,,,,,,
TRX-00358,2024-11-01,2024-11-05,2024-11-08,20880.93,20880.93,Conciliado,Estorno,CT-006,FN-004,Ref. NF-2297,Pix,0.00,,,,,,,,
TRX-02894,2024-07-15,2024-07-28,2024-07-30,8134.60,8134.60,Conciliado,Pagamento,CT-005,FN-002,Ref. NF-9700,Pix,0.00,,,,,,,,
TRX-02582,2024-05-16,2024-05-23,2024-05-25,45214.14,45214.14,Conciliado,Recebimento,CT-003,FN-003,Ref. NF-2053,Débito,0.00,,,,,,,,
TRX-01361,2024-12-30,2025-01-07,2025-01-08,9058.01,8879.91,Divergente,Pagamento,CT-004,FN-002,Ref. NF-7693,Débito,178.10,,143,,121 a 180 dias,,Crítico,,5
TRX-02591,2024-10-24,2024-11-07,2024-11-10,42438.61,42438.61,Conciliado,Pagamento,CT-001,FN-006,Ref. NF-5750,Boleto,0.00,,,,,,,,
TRX-00941,2025-03-06,2025-03-18,2025-03-18,33380.08,33380.08,Conciliado,Pagamento,CT-004,FN-006,Ref. NF-9810,Débito,0.00,,,,,,,,
TRX-00709,2024-01-21,2024-01-22,2024-01-24,23866.88,23866.88,Conciliado,Pagamento,CT-004,FN-005,Ref. NF-5986,Pix,0.00,,,,,,,,
TRX-01795,2024-01-30,2024-02-05,2024-02-06,26346.75,26346.75,Conciliado,Pagamento,CT-002,FN-007,Ref. NF-7063,Débito,0.00,,,,,,,,
TRX-01374,2024-01-19,2024-02-01,2024-02-02,9163.96,9163.96,Conciliado,Estorno,CT-007,FN-005,Ref. NF-4857,Pix,0.00,,,,,,,,
TRX-02295,2024-07-27,2024-08-01,2024-08-03,26028.35,26028.35,Conciliado,Estorno,CT-007,FN-003,Ref. NF-7683,Pix,0.00,,,,,,,,
TRX-00471,2024-05-06,2024-05-12,,47339.49,,Pendente,Estorno,CT-004,FN-010,Ref. NF-1656,Boleto,47339.49,384,,+360 dias,,Máximo,,7,
TRX-00265,2024-06-01,2024-06-12,,49423.87,,Pendente,Recebimento,CT-002,FN-006,Ref. NF-5895,Pix,49423.87,353,,181 a 360 dias,,Muito Crítico,,6,
TRX-00554,2025-03-24,2025-04-05,2025-04-07,31378.61,27484.91,Divergente,Pagamento,CT-008,FN-008,Ref. NF-2742,Ted,3893.70,,54,,31 a 60 dias,,Atenção,,2
TRX-02400,2024-04-20,2024-04-25,2024-04-26,44532.84,44532.84,Conciliado,Pagamento,CT-007,FN-006,Ref. NF-4987,Ted,0.00,,,,,,,,
TRX-01344,2024-02-15,2024-02-20,2024-02-21,44854.96,44854.96,Conciliado,Pagamento,CT-002,FN-010,Ref. NF-7674,Pix,0.00,,,,,,,,
TRX-02611,2024-07-29,2024-07-30,,28275.09,,Pendente,Recebimento,CT-002,FN-002,Ref. NF-4609,Pix,28275.09,305,,181 a 360 dias,,Muito Crítico,,6,
TRX-01191,2024-09-25,2024-09-30,2024-10-03,7464.54,7464.54,Conciliado,Recebimento,CT-002,FN-005,Ref. NF-8445,Ted,0.00,,,,,,,,
TRX-02533,2024-10-13,2024-10-25,2024-10-26,43985.50,43985.50,Conciliado,Estorno,CT-007,FN-006,Ref. NF-5581,Ted,0.00,,,,,,,,
TRX-01334,2024-08-15,2024-08-16,2024-08-19,2011.52,2011.52,Conciliado,Estorno,CT-005,FN-009,Ref. NF-3264,Débito,0.00,,,,,,,,
TRX-02352,2025-03-13,2025-03-26,2025-03-28,36577.77,36577.77,Conciliado,Recebimento,CT-005,FN-010,Ref. NF-8465,Ted,0.00,,,,,,,,
TRX-00921,2024-11-02,2024-11-15,2024-11-18,1394.61,1394.61,Conciliado,Pagamento,CT-004,FN-004,Ref. NF-6386,Boleto,0.00,,,,,,,,
TRX-00322,2024-11-30,2024-12-07,2024-12-09,12953.53,12953.53,Conciliado,Estorno,CT-002,FN-009,Ref. NF-8898,Boleto,0.00,,,,,,,,
TRX-01697,2024-04-01,2024-04-09,2024-04-10,47575.59,47575.59,Conciliado,Recebimento,CT-006,FN-008,Ref. NF-3950,Débito,0.00,,,,,,,,
TRX-00882,2024-10-02,2024-10-10,2024-10-11,23700.36,23700.36,Conciliado,Pagamento,CT-001,FN-010,Ref. NF-4156,Boleto,0.00,,,,,,,,
TRX-01780,2024-11-29,2024-12-02,2024-12-02,1573.71,1573.71,Conciliado,Pagamento,CT-004,FN-003,Ref. NF-3870,Pix,0.00,,,,,,,,
TRX-02117,2024-07-16,2024-07-27,2024-07-30,38150.34,38150.34,Conciliado,Recebimento,CT-008,FN-006,Ref. NF-5394,Pix,0.00,,,,,,,,
TRX-02333,2024-08-10,2024-08-12,2024-08-13,27514.92,27514.92,Conciliado,Estorno,CT-008,FN-003,Ref. NF-7570,Pix,0.00,,,,,,,,
TRX-02130,2024-12-05,2024-12-15,2024-12-18,22001.47,22001.47,Conciliado,Pagamento,CT-008,FN-008,Ref. NF-5314,Débito,0.00,,,,,,,,
TRX-00280,2024-10-07,2024-10-15,2024-10-17,635.53,624.68,Divergente,Recebimento,CT-006,FN-004,Ref. NF-2659,Ted,10.85,,226,,181 a 360 dias,,Muito Crítico,,6
TRX-02722,2024-03-06,2024-03-14,2024-03-15,5667.01,5667.01,Conciliado,Estorno,CT-007,FN-006,Ref. NF-4702,Pix,0.00,,,,,,,,
TRX-02152,2024-02-21,2024-03-04,2024-03-07,15394.96,15394.96,Conciliado,Recebimento,CT-007,FN-009,Ref. NF-3204,Ted,0.00,,,,,,,,
TRX-01853,2025-03-05,2025-03-06,2025-03-06,43254.38,43254.38,Conciliado,Estorno,CT-001,FN-003,Ref. NF-4214,Boleto,0.00,,,,,,,,
TRX-02642,2024-05-25,2024-06-08,2024-06-08,783.22,783.22,Conciliado,Recebimento,CT-006,FN-003,Ref. NF-1703,Pix,0.00,,,,,,,,
TRX-01824,2025-04-16,2025-04-17,2025-04-18,24796.08,24796.08,Conciliado,Pagamento,CT-001,FN-007,Ref. NF-6805,Ted,0.00,,,,,,,,
TRX-01686,2025-02-07,2025-02-10,2025-02-12,24371.62,24371.62,Conciliado,Estorno,CT-005,FN-007,Ref. NF-6224,Pix,0.00,,,,,,,,
TRX-01188,2024-12-16,2024-12-23,2024-12-23,28941.45,28941.45,Conciliado,Pagamento,CT-005,FN-002,Ref. NF-8324,Pix,0.00,,,,,,,,
TRX-02426,2025-02-13,2025-02-18,2025-02-20,48001.16,48001.16,Conciliado,Pagamento,CT-008,FN-004,Ref. NF-9143,Pix,0.00,,,,,,,,
TRX-01943,2024-02-22,2024-03-08,,14450.70,,Pendente,Estorno,CT-006,FN-007,Ref. NF-1591,Boleto,14450.70,449,,+360 dias,,Máximo,,7,
